0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.29708
0.03226,0.29708
0.03226,0.29708
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
0.03226,0.286836
